hash_id,product_title,product_description,product_photo
02a32ad2669e6fe298e607fe7cc0e1a0,کامپیوتر جیبی آی میت جاما 101,,"[1718, 1, 180, 220, ""jpg"", [3], []]"
fc3cf452d3da8402bebb765225ce8c0e,لپ تاپ دل اینسپایرون 1545-H,,"[""514381e542bfddddc8f769787115fa23c7263136_1672664066"", 1, 2500, 2500, ""jpg"", [3], []]"
3d8e28caf901313a554cebc7d32e67e5,لپ تاپ دل اینسپایرون 1545-I,,"[""4f032eb9e8188a6db2b1f8ea8a6f0ab87373f437_1672664073"", 1, 2500, 2500, ""jpg"", [3], []]"
b86e8d03fe992d1b0e19656875ee557c,لپ تاپ دل اینسپایرون 1545-L,,"[""3320f5f7237a34f940978bdcc1b7dd7cf2bf0269_1672664079"", 1, 2500, 2500, ""jpg"", [3], []]"
84f7e69969dea92a925508f7c1f9579a,کامپیوتر جیبی آی میت جاما,,"[1474, 1, 180, 220, ""jpg"", [3], []]"
362e80d4df43b03ae6d3f8540cd63626,لپ تاپ دل اینسپایرون 1545-M,,"[""e7022f1aeb9bee510a3227bb5903bcb91d53432f_1672664086"", 1, 2500, 2500, ""jpg"", [3], []]"
fe8c15fed5f808006ce95eddb7366e35,کامپیوتر جیبی آی میت آلتی میت 9150,,"[393, 1, 180, 220, ""jpg"", [3], []]"
1efa39bcaec6f3900149160693694536,لپ تاپ 15.6 اینچ دل مدل Inspiron 1545-N,,"[""ed48dd01eee87eb72852c340c34d0e1a26254c34_1672664095"", 1, 2500, 2500, ""jpg"", [3], []]"
22ac3c5a5bf0b520d281c122d1490650,کامپیوتر جیبی آی میت آلتی میت 8150,,"[391, 1, 180, 220, ""jpg"", [3], []]"
aff1621254f7c1be92f64550478c56e6,کامپیوتر جیبی آی میت آلتی میت 7150,,"[1676, 1, 180, 220, ""jpg"", [3], []]"
addfa9b7e234254d26e9c7f2af1005cb,کامپیوتر جیبی آی میت آلتی میت 6150,,"[341, 1, 180, 220, ""jpg"", [3], []]"
847cc55b7032108eee6dd897f3bca8a5,کامپیوتر جیبی آی میت آلتی میت 5150,,"[280, 1, 180, 220, ""jpg"", [3], []]"
fc49306d97602c8ed1be1dfbf0835ead,کامپیوتر جیبی آی میت اس پی ال,,"[1665, 1, 180, 220, ""jpg"", [3], []]"
5ec91aac30eae62f4140325d09b9afd0,لپ تاپ دل وسترو 1015-C,,"[62, 1, 220, 180, ""jpg"", [3], []]"
19b650660b253761af189682e03501dd,لپ تاپ دل وسترو 1015-B,,"[1437, 1, 220, 180, ""jpg"", [3], []]"
1fc214004c9481e4c8073e85323bfd4b,کامپیوتر جیبی آی میت جاگ4,,"[395, 1, 180, 220, ""jpg"", [3], []]"
3b3dbaf68507998acd6a5a5254ab2d76,کامپیوتر جیبی آی میت جاگ3,,"[1628, 1, 180, 220, ""jpg"", [3], []]"
ca8155f4d27f205953f9d3d7974bdd70,کامپیوتر جیبی آی میت جاگ,,"[1400, 1, 180, 220, ""jpg"", [3], []]"
ede7e2b6d13a41ddf9f4bdef84fdc737,کامپیوتر جیبی آی میت پی دی ای ال,,"[1461, 1, 180, 220, ""jpg"", [3], []]"
dd45045f8c68db9f54e70c67048d32e8,کامپیوتر جیبی آی میت جمین,,"[1547, 1, 600, 600, ""jpg"", [3], []]"
49c9adb18e44be0711a94e827042f630,کامپیوتر جیبی آی میت جاس جم,,"[1572, 1, 180, 220, ""jpg"", [3], []]"
aeb3135b436aa55373822c010763dd54,لپ تاپ دل استودیو 1555-B,,"[1721, 1, 220, 180, ""jpg"", [3], []]"
4b0a59ddf11c58e7446c9df0da541a84,لپ تاپ دل استودیو 1535-B,,"[1690, 1, 220, 180, ""jpg"", [3], []]"
1f50893f80d6830d62765ffad7721742,لپ تاپ 17 اینچ دل مدل Studio 1737-A,,"[""2d544d864ac49a15c65132d708798f2ad5342442_1672664110"", 1, 2500, 2500, ""jpg"", [3], []]"
7504adad8bb96320eb3afdd4df6e1f60,کامپیوتر جیبی آی میت اس پی جاس,,"[381, 1, 180, 220, ""jpg"", [3], []]"
6c3cf77d52820cd0fe646d38bc2145ca,کامپیوتر جیبی آی میت اسمارت فیلیپ,,"[290, 1, 180, 220, ""jpg"", [3], []]"
0efe32849d230d7f53049ddc4a4b0c60,کامپیوتر جیبی آی میت جاس جار,,"[1652, 1, 180, 220, ""jpg"", [3], []]"
704afe073992cbe4813cae2f7715336f,کامپیوتر جیبی آی میت کی-جم,,"[371, 1, 180, 220, ""jpg"", [3], []]"
0a113ef6b61820daa5611c870ed8d5ee,گوشی موبایل نوکیا 5530 اکسپرس موزیک,,"[1586, 1, 180, 220, ""jpg"", [3], []]"
024d7f84fff11dd7e8d9c510137a2381,گوشی موبایل نوکیا 5730 اکسپرس موزیک,,"[117, 1, 180, 220, ""jpg"", [3], []]"
cfbce4c1d7c425baf21d6b6f2babe6be,گوشی موبایل نوکیا 5330 اکسپرس موزیک,,"[1677, 1, 180, 220, ""jpg"", [3], []]"
20aee3a5f4643755a79ee5f6a73050ac,گوشی موبایل نوکیا 5030 اکسپرس رادیو,,"[343, 1, 180, 220, ""jpg"", [3], []]"
5705e1164a8394aace6018e27d20d237,گوشی موبایل نوکیا 5630 اکسپرس موزیک,,"[1408, 1, 180, 220, ""jpg"", [3], []]"
01882513d5fa7c329e940dda99b12147,لپ تاپ دل ایکس پی اس 1640-A,,"[1537, 1, 220, 180, ""jpg"", [3], []]"
acf4b89d3d503d8252c9c4ba75ddbf6d,گوشی موبایل نوکیا 5130 اکسپرس موزیک,,"[324, 1, 180, 220, ""jpg"", [3], []]"
892c91e0a653ba19df81a90f89d99bcd,لپ تاپ دل مینی 10,,"[1550, 1, 220, 180, ""jpg"", [3], []]"
b6a1085a27ab7bff7550f8a3bd017df8,گوشی موبایل نوکیا 5800 اکسپرس موزیک,,"[1658, 1, 600, 600, ""jpg"", [3], []]"
aa169b49b583a2b5af89203c2b78c67c,گوشی موبایل نوکیا 5320 اکسپرس موزیک,,"[1450, 1, 180, 220, ""jpg"", [3], []]"
f57a2f557b098c43f11ab969efe1504b,گوشی موبایل نوکیا 5220 اکسپرس موزیک,,"[1696, 1, 180, 220, ""jpg"", [3], []]"
8b6dd7db9af49e67306feb59a8bdc52c,گوشی موبایل نوکیا 5610 اکسپرس موزیک,,"[1424, 1, 180, 220, ""jpg"", [3], []]"
a4300b002bcfb71f291dac175d52df94,گوشی موبایل نوکیا 5310 اکسپرس موزیک,,"[273, 1, 180, 220, ""jpg"", [3], []]"
2a9d121cd9c3a1832bb6d2cc6bd7a8a7,لپ تاپ 15.6 اینچ دل مدل Inspiron 1564-A,,"[""dd9360fb170fb144deec3a02f3404548cfeed8ae_1672664119"", 1, 2500, 2500, ""jpg"", [3], []]"
3e89ebdb49f712c7d90d1b39e348bbbf,گوشی موبایل نوکیا 2690,,"[286, 1, 180, 220, ""jpg"", [3], []]"
6d0f846348a856321729a2f36734d1a7,گوشی موبایل نوکیا 2220 اسلاید,,"[1559, 1, 180, 220, ""jpg"", [3], []]"
430c3626b879b4005d41b8a46172e0c0,گوشی موبایل نوکیا 1800,,"[764, 1, 180, 220, ""jpg"", [3], []]"
ccc0aa1b81bf81e16c676ddb977c5881,گوشی موبایل نوکیا 1616,,"[216, 1, 180, 220, ""jpg"", [3], []]"
c4015b7f368e6b4871809f49debe0579,گوشی موبایل نوکیا 1280,نوکیا 1280 یکی دیگر از گوشی‌های ساده و ابتدایی ساخت کمپانی فنلاندی نوکیا می‌باشد که در بهار 2010 توسط این کمپانی عرضه گردید. این گوشی مبتدی، تنها قادر به انجام وظایف اصلی گوشی‌های موبایل می‌باشد و قابلیت‌های زیادی را در اختیار کاربر قرار نمی‌دهد. خواننده نقد و بررسی این گوشی ساده ولی کاربردی باشید.,"[1504, 1, 180, 220, ""jpg"", [3], []]"
7fa732b517cbed14a48843d74526c11a,گوشی موبایل نوکیا 5800 نویگیشن ادیشن,,"[1594, 1, 180, 220, ""jpg"", [3], []]"
cbb6a3b884f4f88b3a8e3d44c636cbd8,گوشی موبایل نوکیا 6710 نویگیتور,,"[339, 1, 180, 220, ""jpg"", [3], []]"
d045c59a90d7587d8d671b5f5aec4e7c,گوشی موبایل نوکیا 6210 نویگیتور,,"[1595, 1, 180, 220, ""jpg"", [3], []]"
0d0871f0806eae32d30983b62252da50,گوشی موبایل نوکیا 6110 نویگیتور,,"[293, 1, 180, 220, ""jpg"", [3], []]"
1cc3633c579a90cfdd895e64021e2163,گوشی موبایل نوکیا 3720 کلاسیک,,"[1619, 1, 180, 220, ""jpg"", [3], []]"
9f53d83ec0691550f7d2507d57f4f5a2,گوشی موبایل نوکیا 6730 کلاسیک,,"[1630, 1, 180, 220, ""jpg"", [3], []]"
d2ed45a52bc0edfa11c2064e9edee8bf,گوشی موبایل نوکیا 2730 کلاسیک,,"[1689, 1, 180, 220, ""jpg"", [3], []]"
043c3d7e489c69b48737cc0c92d0f3a2,گوشی موبایل نوکیا 6216 کلاسیک,,"[358, 1, 180, 220, ""jpg"", [3], []]"
4daa3db355ef2b0e64b472968cb70f0d,گوشی موبایل نوکیا 6720 کلاسیک,,"[1510, 1, 180, 220, ""jpg"", [3], []]"
e820a45f1dfc7b95282d10b6087e11c0,گوشی موبایل نوکیا 6700 کلاسیک,,"[8, 1, 180, 220, ""jpg"", [3], []]"
90794e3b050f815354e3e29e977a88ab,گوشی موبایل نوکیا 6303 کلاسیک,,"[382, 1, 180, 220, ""jpg"", [3], []]"
b7892fb3c2f009c65f686f6355c895b5,گوشی موبایل نوکیا 2700 کلاسیک,,"[1503, 1, 180, 220, ""jpg"", [3], []]"
74bba22728b6185eec06286af6bec36d,گوشی موبایل نوکیا 2330 کلاسیک,,"[1475, 1, 180, 220, ""jpg"", [3], []]"
3df1d4b96d8976ff5986393e8767f5b2,لپ تاپ دل لتیتود ای 5500-C,,"[398, 1, 220, 180, ""jpg"", [3], []]"
8d6dc35e506fc23349dd10ee68dabb64,لپ تاپ دل لتیتود ای 6500-A,,"[292, 1, 220, 180, ""jpg"", [3], []]"
e6cb2a3c14431b55aa50c06529eaa21b,لپ تاپ 15.6 اینچ دل مدل Inspiron 1564-B,,"[""a2b60c0fa17e6722d5ea81af6eabbe0bc8a46353_1672664135"", 1, 2500, 2500, ""jpg"", [3], []]"
6395ebd0f4b478145ecfbaf939454fa4,لپ تاپ دل اینسپایرون 1440-B,,"[345, 1, 220, 180, ""jpg"", [3], []]"
2ba596643cbbbc20318224181fa46b28,لپ تاپ دل ایکس پی اس 1330-A,,"[1457, 1, 220, 180, ""jpg"", [3], []]"
0f840be9b8db4d3fbd5ba2ce59211f55,لپ تاپ دل ایکس پی اس 1330-C,,"[1622, 1, 220, 180, ""jpg"", [3], []]"
d707329bece455a462b58ce00d1194c9,لپ تاپ دل اینسپایرون 1525-A,,"[1730, 1, 220, 180, ""jpg"", [3], []]"
1ce927f875864094e3906a4a0b5ece68,لپ تاپ دل اینسپایرون 1525-C,,"[31, 1, 220, 180, ""jpg"", [3], []]"
eeb69a3cb92300456b6a5f4162093851,گوشی موبایل سونی اریکسون ویواز,,"[1565, 1, 180, 220, ""jpg"", [3], []]"
4e0cb6fb5fb446d1c92ede2ed8780188,لپ تاپ دل وسترو 1510-A,,"[1551, 1, 220, 180, ""jpg"", [3], []]"
6cfe0e6127fa25df2a0ef2ae1067d915,لپ تاپ دل وسترو 1510-B,,"[1664, 1, 220, 180, ""jpg"", [3], []]"
e744f91c29ec99f0e662c9177946c627,لپ تاپ دل وسترو 1510-D,,"[270, 1, 220, 180, ""jpg"", [3], []]"
89fcd07f20b6785b92134bd6c1d0fa42,لپ تاپ دل وسترو 1510-E,,"[1653, 1, 220, 180, ""jpg"", [3], []]"
c22abfa379f38b5b0411bc11fa9bf92f,گوشی موبایل نوکیا 2323 کلاسیک,,"[188, 1, 180, 220, ""jpg"", [3], []]"
ca75910166da03ff9d4655a0338e6b09,گوشی موبایل نوکیا 6212 کلاسیک,,"[245, 1, 180, 220, ""jpg"", [3], []]"
4311359ed4969e8401880e3c1836fbe1,گوشی موبایل نوکیا 1680 کلاسیک,,"[1752, 1, 180, 220, ""jpg"", [3], []]"
c32d9bf27a3da7ec8163957080c8628e,لپ تاپ دل وسترو 1310-E,,"[1840, 1, 220, 180, ""jpg"", [3], []]"
d79aac075930c83c2f1e369a511148fe,لپ تاپ دل وسترو 1310-F,,"[2291, 1, 220, 180, ""jpg"", [3], []]"
287e03db1d99e0ec2edb90d079e142f3,لپ تاپ دل وسترو 1310-G,,"[5019, 1, 220, 180, ""jpg"", [3], []]"
fec8d47d412bcbeece3d9128ae855a7a,گوشی موبایل نوکیا 6220 کلاسیک,,"[12268, 1, 180, 220, ""jpg"", [3], []]"
6aab1270668d8cac7cef2566a1c5f569,گوشی موبایل نوکیا 3120 کلاسیک,,"[12321, 1, 180, 220, ""jpg"", [3], []]"
d93ed5b6db83be78efb0d05ae420158e,لپ تاپ ایسر اسپایر وان 751h,,"[3152, 1, 220, 180, ""jpg"", [3], []]"
54a367d629152b720749e187b3eaa11b,گوشی موبایل نوکیا 2600 کلاسیک,,"[2532, 1, 180, 220, ""jpg"", [3], []]"
9908279ebbf1f9b250ba689db6a0222b,لپ تاپ ایسر اسپایر وان,,"[631, 1, 220, 180, ""jpg"", [3], []]"
a1140a3d0df1c81e24ae954d935e8926,لپ تاپ ایسر اسپایر وان,,"[1808, 1, 220, 180, ""jpg"", [3], []]"
4fac9ba115140ac4f1c22da82aa0bc7f,گوشی موبایل نوکیا 6500 کلاسیک,,"[54, 1, 180, 220, ""jpg"", [3], []]"
692f93be8c7a41525c0baf2076aecfb4,لپ تاپ 15.6 اینچ ایسر مدل Aspire 5738,,"[""6b0a058d794d86cc6761f6d84ef5c50c3466f0aa_1672664142"", 1, 2500, 2500, ""jpg"", [3], []]"
7b13b2203029ed80337f27127a9f1d28,گوشی موبایل اچ تی سی گوگل نکسوس وان,,"[3395, 1, 600, 600, ""jpg"", [3], []]"
0b8aff0438617c055eb55f0ba5d226fa,لپ تاپ ایسر اسپایر 5738 زد جی,,"[""b751cea029f904b1bcbb9aa7806df69eded74845_1672664161"", 1, 2500, 2500, ""jpg"", [3], []]"
ec5aa0b7846082a2415f0902f0da88f2,لپ تاپ ایسر اسپایر 3935,,"[""58ab70a2ced93b8487041c2e2282f308eb959f88_1672664614"", 1, 2500, 2500, ""jpg"", [3], []]"
9ab0d88431732957a618d4a469a0d4c3,گوشی موبایل نوکیا 3500 کلاسیک,,"[3251, 1, 180, 220, ""jpg"", [3], []]"
b706835de79a2b4e80506f582af3676a,لپ تاپ ایسر اسپایر 5535,,"[752, 1, 220, 180, ""jpg"", [3], []]"
a9b7ba70783b617e9998dc4dd82eb3c5,لپ تاپ ایسر اسپایر 5536,,"[12645, 1, 220, 180, ""jpg"", [3], []]"
b8c37e33defde51cf91e1e03e51657da,گوشی موبایل نوکیا 6120 کلاسیک,,"[734, 1, 180, 220, ""jpg"", [3], []]"
fba9d88164f3e2d9109ee770223212a0,گوشی موبایل نوکیا 6121 کلاسیک,,"[560, 1, 180, 220, ""jpg"", [3], []]"
aa68c75c4a77c87f97fb686b2f068676,لپ تاپ ایسر اسپایر 8730,,"[""d3e68dd4ce2b209aca074562633b5f836b7b641d_1672664177"", 1, 2500, 2500, ""jpg"", [3], []]"
fed33392d3a48aa149a87a38b875ba4a,لپ تاپ ایسر اسپایر 8730 پلاس,,"[""ca1120149bc2fd2d85f08048cfac2ccd9a1d864c_1672664187"", 1, 2500, 2500, ""jpg"", [3], []]"
2387337ba1e0b0249ba90f55b2ba2521,لپ تاپ ایسر اسپایر 6530,,"[1445, 1, 220, 180, ""jpg"", [3], []]"
9246444d94f081e3549803b928260f56,گوشی موبایل نوکیا 3110 کلاسیک,,"[1909, 1, 180, 220, ""jpg"", [3], []]"
d7322ed717dedf1eb4e6e52a37ea7bcd,لپ تاپ ایسر اسپایر 5935,,"[4195, 1, 220, 180, ""jpg"", [3], []]"
1587965fb4d4b5afe8428a4a024feb0d,گوشی موبایل نوکیا 3109 کلاسیک,,"[4321, 1, 180, 220, ""jpg"", [3], []]"
31b3b31a1c2f8a370206f111127c0dbd,لپ تاپ ایسر اسپایر 5315,,"[2235, 1, 220, 180, ""jpg"", [3], []]"
1e48c4420b7073bc11916c6c1de226bb,لپ تاپ ایسر اسپایر 6920,,"[1217, 1, 220, 180, ""jpg"", [3], []]"
7f975a56c761db6506eca0b37ce6ec87,لپ تاپ ایسر اسپایر 6930,,"[12205, 1, 220, 180, ""jpg"", [3], []]"
f33ba15effa5c10e873bf3842afb46a6,گوشی موبایل نوکیا ای 72,,"[4380, 1, 180, 220, ""jpg"", [3], []]"
6b180037abbebea991d8b1232f8a8ca9,لپ تاپ ایسر اکستنسا 4620,,"[3063414, 1, 220, 180, ""jpg"", [3], []]"
766d856ef1a6b02f93d894415e6bfa0e,لپ تاپ ایسر اکستنسا 4630,,"[20742, 1, 220, 180, ""jpg"", [3], []]"
08fe2621d8e716b02ec0da35256a998d,لپ تاپ ایسر اکستنسا 5635 جی,,"[""83dde974bf06ee3b0ccb210fb65e95468a7558f4_1672664215"", 1, 2500, 2500, ""jpg"", [3], []]"
5d616dd38211ebb5d6ec52986674b6e4,گوشی موبایل نوکیا ای 52,,"[550, 1, 180, 220, ""jpg"", [3], []]"
ef50c335cca9f340bde656363ebd02fd,لپ تاپ ایسر اکستنسا 5630,,"[""c579dcfa3e75abbacf6c4826e02cd19fe603333a_1672664222"", 1, 2500, 2500, ""jpg"", [3], []]"
03e0704b5690a2dee1861dc3ad3316c9,لپ تاپ ایسر اکستنسا 4230,,"[""66b4474ba2bb2bfcb4bedef8cc27e009ec7aa3e8_1672664230"", 1, 2500, 2500, ""jpg"", [3], []]"
65cc2c8205a05d7379fa3a6386f710e1,گوشی موبایل نوکیا ای 75,,"[644, 1, 180, 220, ""jpg"", [3], []]"
0768281a05da9f27df178b5c39a51263,لپ تاپ ایسر اکستنسا 4220,,"[650, 1, 220, 180, ""jpg"", [3], []]"
ce5140df15d046a66883807d18d0264b,لپ تاپ ایسر اکستنسا 5220,,"[2472, 1, 220, 180, ""jpg"", [3], []]"
021bbc7ee20b71134d53e20206bd6feb,گوشی موبایل نوکیا ای 55,,"[183, 1, 180, 220, ""jpg"", [3], []]"
82b8a3434904411a9fdc43ca87cee70c,لپ تاپ ایسر اکستنسا 5620,,"[603, 1, 220, 180, ""jpg"", [3], []]"
24146db4eb48c718b84cae0a0799dcfc,گوشی موبایل نوکیا ای 51,,"[2945, 1, 180, 220, ""jpg"", [3], []]"
883e881bb4d22a7add958f2d6b052c9f,گوشی موبایل نوکیا ای 51 کمرا-فیری,,"[2563, 1, 180, 220, ""jpg"", [3], []]"
3806734b256c27e41ec2c6bffa26d9e7,گوشی موبایل نوکیا ای 71,,"[19427, 1, 180, 220, ""jpg"", [3], []]"
84d2004bf28a2095230e8e14993d398d,گوشی موبایل نوکیا ای 63,,"[588, 1, 180, 220, ""jpg"", [3], []]"
e515df0d202ae52fcebb14295743063b,گوشی موبایل نوکیا ای 66,,"[11687, 1, 180, 220, ""jpg"", [3], []]"
afdec7005cc9f14302cd0474fd0f3c96,گوشی موبایل نوکیا ای 65,,"[3045, 1, 180, 220, ""jpg"", [3], []]"
e17184bcb70dcf3942c54e0b537ffc6d,گوشی موبایل نوکیا ای 61 آی,,"[705, 1, 180, 220, ""jpg"", [3], []]"
bdb106a0560c4e46ccc488ef010af787,لپ تاپ ایسر تراول میت 2494,,"[3308, 1, 220, 180, ""jpg"", [3], []]"
a34bacf839b923770b2c360eefa26748,لپ تاپ ایسر ای ماشینز E625-5315,,"[""b5ce3f03956be0dbf8458a03c644045a49317182_1672664239"", 1, 2500, 2500, ""jpg"", [3], []]"
eddb904a6db773755d2857aacadb1cb0,گوشی موبایل نوکیا ای 90,,"[12436, 1, 180, 220, ""jpg"", [3], []]"
d736bb10d83a904aefc1d6ce93dc54b8,لپ تاپ ایسر ای گیت وی NV4404h,,"[1818, 1, 220, 180, ""jpg"", [3], []]"
9ac403da7947a183884c18a67d3aa8de,گوشی موبایل نوکیا 6760 اسلاید,,"[2332, 1, 180, 220, ""jpg"", [3], []]"
b9141aff1412dc76340b3822d9ea6c72,لپ تاپ ایسر ای گیت وی T-6842,,"[4701, 1, 220, 180, ""jpg"", [3], []]"
1019c8091693ef5c5f55970346633f92,مایکروسافت ایکس باکس 360  آرکاد,,"[462, 1, 600, 600, ""jpg"", [3], []]"
a0e2a2c563d57df27213ede1ac4ac780,مایکروسافت ایکس باکس 360  الایت,,"[4775, 1, 600, 600, ""jpg"", [3], []]"
1579779b98ce9edb98dd85606f2c119d,گوشی موبایل نوکیا 6600 آی اسلاید,,"[701, 1, 180, 220, ""jpg"", [3], []]"
7cce53cf90577442771720a370c3c723,مایکروسافت ایکس باکس 360  هالو ادیشن,,"[1688, 1, 600, 600, ""jpg"", [3], []]"
58c54802a9fb9526cd0923353a34a7ae,گوشی موبایل نوکیا 6600 اسلاید,,"[1907, 1, 180, 220, ""jpg"", [3], []]"
5055cbf43fac3f7e2336b27310f0b9ef,سونی پلی استیشن 3 - 250 گیگابایت,,"[155, 1, 600, 600, ""jpg"", [3], []]"
456ac9b0d15a8b7f1e71073221059886,گوشی موبایل نوکیا 6260 اسلاید,,"[1813, 1, 180, 220, ""jpg"", [3], []]"
53c04118df112c13a8c34b38343b9c10,سونی پلی استیشن پورتابل (پی اس پی) - 3000,,"[152, 1, 600, 600, ""jpg"", [3], []]"
d8700cbd38cc9f30cecb34f0c195b137,سونی پلی استیشن پورتابل (پی اس پی) - فت,,"[651, 1, 220, 180, ""jpg"", [3], []]"
b4d168b48157c623fbd095b4a565b5bb,گوشی موبایل نوکیا 6500 اسلاید,,"[44, 1, 180, 220, ""jpg"", [3], []]"
4a08142c38dbe374195d41c04562d9f8,گوشی موبایل نوکیا 3600 اسلاید,,"[1494, 1, 180, 220, ""jpg"", [3], []]"
a89cf525e1d9f04d16ce31165e139a4b,گوشی موبایل نوکیا 2680 اسلاید,,"[1798, 1, 180, 220, ""jpg"", [3], []]"
2290a7385ed77cc5592dc2153229f082,گوشی موبایل نوکیا 7100 سوپرنوا,,"[277, 1, 180, 220, ""jpg"", [3], []]"
a2137a2ae8e39b5002a3f8909ecb88fe,گوشی موبایل نوکیا 7610 سوپرنوا,,"[2586, 1, 180, 220, ""jpg"", [3], []]"
43dd49b4fdb9bede653e94468ff8df1e,گوشی موبایل نوکیا 7510 سوپرنوا,,"[11709, 1, 180, 220, ""jpg"", [3], []]"
31857b449c407203749ae32dd0e7d64a,گوشی موبایل نوکیا 7310 سوپرنوا,,"[1059, 1, 180, 220, ""jpg"", [3], []]"
53adaf494dc89ef7196d73636eb2451b,گوشی موبایل نوکیا 7210 سوپرنوا,,"[3325, 1, 180, 220, ""jpg"", [3], []]"
fc2c7c47b918d0c2d792a719dfb602ef,نینتندو وی,,"[3238, 1, 600, 600, ""jpg"", [3], []]"
dc58e3a306451c9d670adcd37004f48f,نینتندو دی اس لایت,,"[19575, 1, 500, 600, ""jpg"", [3], []]"
1b0114c51cc532ed34e1954b5b9e4b58,نینتندو دی اس,,"[656, 1, 220, 180, ""jpg"", [3], []]"
a1519de5b5d44b31a01de013b9b51a80,لپ تاپ اچ پی مینی 110-1161,,"[""45529034b703c0e5c9e7778338d7656453af97e1_1672664248"", 1, 2500, 2500, ""jpg"", [3], []]"
390e982518a50e280d8e2b535462ec1f,گوشی موبایل نوکیا ان 97,,"[2265, 1, 180, 220, ""jpg"", [3], []]"
46072631582fc240dd2674a7d063b040,گوشی موبایل نوکیا ان 85,,"[2449, 1, 180, 220, ""jpg"", [3], []]"
8a1e808b55fde9455cb3d8857ed88389,گوشی موبایل نوکیا ان 86,,"[3506, 1, 180, 220, ""jpg"", [3], []]"
062ddb6c727310e76b6200b7c71f63b5,گوشی موبایل نوکیا ان 79,,"[433, 1, 180, 220, ""jpg"", [3], []]"
522a9ae9a99880d39e5daec35375e999,گوشی موبایل نوکیا ان 96,,"[1856, 1, 180, 220, ""jpg"", [3], []]"
43baa6762fa81bb43b39c62553b2970d,لپ تاپ کامپک 610,,"[""ea2953ad5a68ba0cd7b9d2085b204c3370cc7136_1674386283"", 1, 2500, 2500, ""jpg"", [3], []]"
4f16c818875d9fcb6867c7bdc89be7eb,گوشی موبایل نوکیا ان 95 8 گیگابایت,,"[3865, 1, 600, 600, ""jpg"", [3], []]"
b1563a78ec59337587f6ab6397699afc,گوشی موبایل نوکیا ان 82,,"[2180, 1, 180, 220, ""jpg"", [3], []]"
03f544613917945245041ea1581df0c2,گوشی موبایل نوکیا ان 81,,"[3360, 1, 180, 220, ""jpg"", [3], []]"
8b4066554730ddfaa0266346bdc1b202,گوشی موبایل نوکیا ان 81 8 گیگابایت,,"[4272, 1, 180, 220, ""jpg"", [3], []]"
6a2feef8ed6a9fe76d6b3f30f02150b4,گوشی موبایل نوکیا ان 78,,"[3015, 1, 180, 220, ""jpg"", [3], []]"
41bfd20a38bb1b0bec75acf0845530a7,گوشی موبایل نوکیا ان 77,,"[861, 1, 180, 220, ""jpg"", [3], []]"
4e2545f819e67f0615003dd7e04a6087,گوشی موبایل نوکیا 3710 فولد,,"[4679, 1, 180, 220, ""jpg"", [3], []]"
db2b4182156b2f1f817860ac9f409ad7,گوشی موبایل نوکیا 2720 فولد,,"[3224, 1, 180, 220, ""jpg"", [3], []]"
a5e0ff62be0b08456fc7f1e88812af3d,گوشی موبایل نوکیا 3610 فولد,,"[2188, 1, 180, 220, ""jpg"", [3], []]"
a0160709701140704575d499c997b6ca,گوشی موبایل نوکیا 6600 فولد,,"[3230, 1, 180, 220, ""jpg"", [3], []]"
c6bff625bdb0393992c9d4db0c6bbe45,گوشی موبایل نوکیا 6650 فولد,,"[3236, 1, 180, 220, ""jpg"", [3], []]"
4da04049a062f5adfe81b67dd755cecc,گوشی موبایل نوکیا 7020,,"[3759, 1, 180, 220, ""jpg"", [3], []]"
